Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
102.0,Left,2.0,-60.0,734717,0.0,701.0,724.0,740.0,1803.0,2821.0,2867.0,3451.0,3474.0,,4660.0,0.0,738654
103.0,Left,2.0,-15.0,741637,0.0,690.0,713.0,731.0,1788.0,2808.0,2852.0,3444.0,3467.0,,4652.0,0.0,745578
104.0,Right,2.0,15.0,748580,0.0,694.0,716.0,727.0,1799.0,2817.0,2864.0,3595.0,3619.0,3722.0,4738.0,0.0,752601
105.0,Left,2.0,-60.0,755611,0.0,716.0,736.0,752.0,1813.0,2832.0,2881.0,3483.0,3506.0,,4696.0,0.0,759569
106.0,Right,2.0,7.5,762571,0.0,693.0,715.0,730.0,1795.0,2812.0,2859.0,3613.0,3636.0,3739.0,4757.0,0.0,766619
107.0,Right,2.0,60.0,769636,0.0,715.0,738.0,761.0,1818.0,2834.0,2882.0,3466.0,3489.0,3592.0,4611.0,0.0,773504
108.0,Right,2.0,30.0,776544,0.0,738.0,761.0,775.0,1835.0,2851.0,2902.0,2886.0,2913.0,3017.0,4033.0,0.0,779820
109.0,Left,2.0,-7.5,783287,0.0,732.0,1183.0,1194.0,2263.0,3282.0,3327.0,4753.0,4776.0,,5967.0,0.0,788066
110.0,Left,2.0,-30.0,791109,0.0,729.0,750.0,769.0,1839.0,2856.0,2904.0,3431.0,3454.0,,4641.0,0.0,794989
111.0,Right,2.0,-7.5,798024,0.0,733.0,752.0,769.0,1831.0,2848.0,2891.0,3459.0,,,4282.0,0.0,801555
112.0,Right,2.0,30.0,804558,0.0,705.0,729.0,746.0,1807.0,2828.0,2870.0,3552.0,3576.0,3678.0,4693.0,0.0,808518
113.0,Right,2.0,7.5,812480,0.0,738.0,1674.0,1695.0,2755.0,3772.0,3819.0,4422.0,4445.0,4546.0,5562.0,0.0,816362
114.0,Right,2.0,60.0,819374,0.0,698.0,722.0,743.0,1811.0,2829.0,2876.0,3558.0,3581.0,3684.0,4702.0,0.0,823342
115.0,Left,2.0,-30.0,834199,0.0,726.0,8562.0,8581.0,9648.0,10668.0,10715.0,11336.0,11360.0,,12555.0,0.0,838213
116.0,Left,2.0,-60.0,841237,0.0,718.0,738.0,755.0,1819.0,2837.0,2883.0,3563.0,3586.0,,4774.0,0.0,845267
117.0,Right,2.0,15.0,848306,0.0,723.0,748.0,770.0,1838.0,2858.0,2904.0,3485.0,3509.0,3611.0,4627.0,0.0,852179
118.0,Left,2.0,-15.0,855203,0.0,719.0,743.0,757.0,1819.0,2837.0,2886.0,3478.0,3501.0,,4690.0,0.0,859156
119.0,Left,2.0,-60.0,862183,0.0,729.0,751.0,762.0,1829.0,2841.0,2893.0,3631.0,3654.0,,4841.0,0.0,866303
120.0,Right,2.0,7.5,869357,0.0,734.0,757.0,775.0,1840.0,2861.0,2905.0,3549.0,3572.0,3672.0,4693.0,0.0,873315
121.0,Left,2.0,-15.0,876337,0.0,715.0,738.0,755.0,1824.0,2842.0,2888.0,3331.0,3355.0,,4545.0,0.0,880139
122.0,Right,2.0,30.0,883323,0.0,731.0,903.0,915.0,1978.0,2996.0,3043.0,3780.0,3803.0,3903.0,4919.0,0.0,887340
123.0,Right,2.0,-7.5,890385,0.0,732.0,755.0,776.0,1842.0,2863.0,2907.0,3609.0,,,4436.0,0.0,894059
124.0,Left,2.0,-30.0,897068,0.0,712.0,734.0,749.0,1809.0,2826.0,2875.0,3677.0,3700.0,,4894.0,0.0,901228
125.0,Right,2.0,15.0,904232,0.0,693.0,715.0,730.0,1799.0,2817.0,2865.0,3479.0,3502.0,3606.0,4623.0,0.0,908134
126.0,DurationTime,2.0,60.0,911161,0.0,723.0,746.0,764.0,1824.0,,,,,,2638.0,0.0,913054
127.0,Right,2.0,60.0,916084,0.0,725.0,747.0,762.0,1827.0,2847.0,2892.0,3588.0,3612.0,3714.0,4731.0,0.0,920071
128.0,Right,2.0,30.0,923092,0.0,718.0,738.0,752.0,1822.0,2840.0,2889.0,3581.0,3605.0,3706.0,4728.0,0.0,927108
129.0,Right,2.0,60.0,930613,0.0,709.0,1225.0,1248.0,2312.0,3331.0,3377.0,4162.0,4185.0,4286.0,5304.0,0.0,934698
130.0,Left,2.0,-15.0,943460,0.0,735.0,6479.0,6494.0,7558.0,8576.0,8622.0,9225.0,9246.0,,10437.0,0.0,947415
131.0,Left,2.0,-60.0,950455,0.0,730.0,753.0,768.0,1836.0,2854.0,2901.0,3575.0,3598.0,,4785.0,0.0,954481
132.0,Right,2.0,-7.5,957704,0.0,688.0,932.0,949.0,2016.0,3033.0,3081.0,3705.0,,,4533.0,0.0,961300
133.0,Right,2.0,15.0,964368,0.0,738.0,792.0,804.0,1871.0,2888.0,2935.0,3908.0,3932.0,4034.0,5053.0,0.0,968636
134.0,Right,2.0,-30.0,978135,0.0,722.0,7228.0,7249.0,8306.0,9323.0,9371.0,10053.0,,,10878.0,0.0,981782
135.0,Left,2.0,7.5,1007242,0.0,734.0,1267.0,1281.0,2350.0,3364.0,3411.0,4073.0,,,4893.0,0.0,1010861
136.0,Right,2.0,-15.0,1013882,0.0,713.0,737.0,754.0,1824.0,2842.0,2891.0,3483.0,,,4306.0,0.0,1017455
