Trial number,Trial number - binary,Expected MSB,Trial number excepted - bins,Trial number - bins ,Start time,End time
156,128,128,0000010011100,0000010000000,1087377,1091949
157,128,128,0000010011101,0000010000000,1094509,1096405
158,128,128,0000010011110,0000010000000,1099165,1103127
159,128,128,0000010011111,0000010000000,1105701,1109104
160,130,128,0000010100000,0000010000010,1112106,1115577
161,128,128,0000010100001,0000010000000,1118347,1121632
162,128,128,0000010100010,0000010000000,1125444,1129720
163,128,128,0000010100011,0000010000000,1132542,1134463
164,130,128,0000010100100,0000010000010,1138101,1141061
165,128,128,0000010100101,0000010000000,1145532,1147456
166,136,128,0000010100110,0000010001000,1151934,1155713
167,128,128,0000010100111,0000010000000,1158472,1162236
168,136,128,0000010101000,0000010001000,1164821,1168274
169,128,128,0000010101001,0000010000000,1171264,1173157
170,128,128,0000010101010,0000010000000,1175937,1177831
171,128,128,0000010101011,0000010000000,1180820,1182712
172,130,128,0000010101100,0000010000010,1186306,1190465
173,128,128,0000010101101,0000010000000,1195567,1197456
174,128,128,0000010101110,0000010000000,1203562,1205444
175,128,128,0000010101111,0000010000000,1211976,1216052
176,130,128,0000010110000,0000010000010,1218635,1222717
177,130,128,0000010110001,0000010000010,1225740,1227629
178,128,128,0000010110010,0000010000000,1230642,1234632
179,128,128,0000010110011,0000010000000,1237625,1242065
180,130,128,0000010110100,0000010000010,1244641,1246529
181,130,128,0000010110101,0000010000010,1251777,1253666
182,136,128,0000010110110,0000010001000,1267263,1271321
183,128,128,0000010110111,0000010000000,1274085,1278208
184,136,128,0000010111000,0000010001000,1289635,1293475
185,136,128,0000010111001,0000010001000,1299163,1303111
186,128,128,0000010111010,0000010000000,1306112,1310718
187,128,128,0000010111011,0000010000000,1321619,1323501
188,130,128,0000010111100,0000010000010,1326503,1329914
189,128,128,0000010111101,0000010000000,1332913,1334805
190,128,128,0000010111110,0000010000000,1337557,1341810
191,128,128,0000010111111,0000010000000,1344821,1348555
192,130,128,0000011000000,0000010000010,1353192,1356571
193,128,128,0000011000001,0000010000000,1359153,1361049
194,128,128,0000011000010,0000010000000,1364070,1365963
195,128,128,0000011000011,0000010000000,1369192,1374279
196,128,128,0000011000100,0000010000000,1381258,1385202
197,128,128,0000011000101,0000010000000,1388843,1393336
198,128,128,0000011000110,0000010000000,1398454,1401819
199,128,128,0000011000111,0000010000000,1404388,1406283
200,128,128,0000011001000,0000010000000,1409285,1413189
201,128,128,0000011001001,0000010000000,1415973,1419947
202,128,128,0000011001010,0000010000000,1423478,1428123
203,128,128,0000011001011,0000010000000,1431025,1434390
204,128,128,0000011001100,0000010000000,1436961,1440615
205,128,128,0000011001101,0000010000000,1443615,1448977
206,128,128,0000011001110,0000010000000,1451749,1455651
207,128,128,0000011001111,0000010000000,1458251,1462854
208,128,128,0000011010000,0000010000000,1468714,1473168
209,128,128,0000011010001,0000010000000,1476670,1481048
210,128,128,0000011010010,0000010000000,1483806,1487399
211,128,128,0000011010011,0000010000000,1489970,1493682
212,128,128,0000011010100,0000010000000,1496674,1500148
213,128,128,0000011010101,0000010000000,1503146,1506942
214,128,128,0000011010110,0000010000000,1509945,1514975
215,128,128,0000011010111,0000010000000,1517555,1521446
216,128,128,0000011011000,0000010000000,1524487,1528288
217,128,128,0000011011001,0000010000000,1531299,1535171
218,128,128,0000011011010,0000010000000,1540131,1544183
219,128,128,0000011011011,0000010000000,1547894,1551880
220,128,128,0000011011100,0000010000000,1554451,1558583
221,128,128,0000011011101,0000010000000,1561575,1563469
222,128,128,0000011011110,0000010000000,1566467,1568358
223,128,128,0000011011111,0000010000000,1580597,1584536
224,130,128,0000011100000,0000010000010,1587536,1592015
225,130,128,0000011100001,0000010000010,1597038,1601015
226,128,128,0000011100010,0000010000000,1603575,1607220
227,128,128,0000011100011,0000010000000,1610242,1614022
228,130,128,0000011100100,0000010000010,1621229,1625528
229,130,128,0000011100101,0000010000010,1631875,1634858
230,136,128,0000011100110,0000010001000,1641633,1643521
231,136,128,0000011100111,0000010001000,1660526,1662416
232,130,128,0000011101000,0000010000010,1673544,1675463
233,136,128,0000011101001,0000010001000,1678841,1680718
234,128,128,0000011101010,0000010000000,1694911,1700154
235,128,128,0000011101011,0000010000000,1703167,1706573
236,130,128,0000011101100,0000010000010,1709324,1712707
237,128,128,0000011101101,0000010000000,1715289,1717191
238,128,128,0000011101110,0000010000000,1720492,1724366
239,128,128,0000011101111,0000010000000,1731164,1735267
240,130,128,0000011110000,0000010000010,1738280,1743154
241,130,128,0000011110001,0000010000010,1746155,1749718
242,128,128,0000011110010,0000010000000,1752755,1756271
243,128,128,0000011110011,0000010000000,1761383,1765448
244,130,128,0000011110100,0000010000010,1770175,1774141
245,130,128,0000011110101,0000010000010,1776713,1780495
246,136,128,0000011110110,0000010001000,1783498,1785389
247,136,128,0000011110111,0000010001000,1789925,1793953
248,136,128,0000011111000,0000010001000,1796987,1800821
249,136,128,0000011111001,0000010001000,1804443,1806324
250,128,128,0000011111010,0000010000000,1816915,1821809
251,128,128,0000011111011,0000010000000,1825040,1828744
252,130,128,0000011111100,0000010000010,1838300,1841920
253,130,128,0000011111101,0000010000010,1846136,1848021
254,256,128,0000011111110,0000100000000,1851172,1853064
255,1,128,0000011111111,0000000000001,2087389,2093145
256,2,256,0000100000000,0000000000010,2097745,2099638
257,2,256,0000100000001,0000000000010,2102667,2105942
258,4,256,0000100000010,0000000000100,2108962,2114376
259,4,256,0000100000011,0000000000100,2117389,2120792
260,4,256,0000100000100,0000000000100,2123406,2127339
261,4,256,0000100000101,0000000000100,2130368,2133922
262,8,256,0000100000110,0000000001000,2136925,2142869
263,8,256,0000100000111,0000000001000,2145891,2149261
264,8,256,0000100001000,0000000001000,2151841,2155395
265,8,256,0000100001001,0000000001000,2158165,2161438
266,8,256,0000100001010,0000000001000,2164470,2167464
267,8,256,0000100001011,0000000001000,2170456,2173829
268,8,256,0000100001100,0000000001000,2176661,2180522
269,8,256,0000100001101,0000000001000,2183131,2187042
270,16,256,0000100001110,0000000010000,2189812,2193534
271,16,256,0000100001111,0000000010000,2196325,2200411
272,16,256,0000100010000,0000000010000,2203420,2206514
273,16,256,0000100010001,0000000010000,2209276,2212557
274,16,256,0000100010010,0000000010000,2215321,2219126
275,16,256,0000100010011,0000000010000,2222138,2225507
276,16,256,0000100010100,0000000010000,2228257,2231993
277,16,256,0000100010101,0000000010000,2235196,2239365
278,16,256,0000100010110,0000000010000,2242357,2245990
279,16,256,0000100010111,0000000010000,2248990,2252415
280,16,256,0000100011000,0000000010000,2255164,2258129
281,16,256,0000100011001,0000000010000,2261142,2264102
282,16,256,0000100011010,0000000010000,2266685,2270291
283,16,256,0000100011011,0000000010000,2273321,2276274
284,16,256,0000100011100,0000000010000,2279907,2283830
285,16,256,0000100011101,0000000010000,2286881,2290662
286,32,256,0000100011110,0000000100000,2293242,2297247
287,32,256,0000100011111,0000000100000,2300017,2301919
288,34,256,0000100100000,0000000100010,2304511,2307512
289,34,256,0000100100001,0000000100010,2310523,2313474
290,32,256,0000100100010,0000000100000,2316056,2317978
291,32,256,0000100100011,0000000100000,2320778,2322671
292,34,256,0000100100100,0000000100010,2325686,2327574
293,34,256,0000100100101,0000000100010,2330606,2336014
294,40,256,0000100100110,0000000101000,2338761,2342252
295,32,256,0000100100111,0000000100000,2345170,2349264
296,40,256,0000100101000,0000000101000,2352277,2355587
297,40,256,0000100101001,0000000101000,2358359,2362381
298,32,256,0000100101010,0000000100000,2365422,2368387
299,32,256,0000100101011,0000000100000,2374638,2378032
300,32,256,0000100101100,0000000100000,2380830,2384643
301,32,256,0000100101101,0000000100000,2387383,2390663
302,32,256,0000100101110,0000000100000,2393663,2397638
303,32,256,0000100101111,0000000100000,2400638,2403943
304,34,256,0000100110000,0000000100010,2406728,2410295
305,34,256,0000100110001,0000000100010,2413311,2415201
306,32,256,0000100110010,0000000100000,2422912,2426263
307,32,256,0000100110011,0000000100000,2429274,2431167
308,34,256,0000100110100,0000000100010,2434210,2436099
309,34,256,0000100110101,0000000100010,2438680,2442756
310,40,256,0000100110110,0000000101000,2445891,2449139
311,32,256,0000100110111,0000000100000,2452999,2457462
312,40,256,0000100111000,0000000101000,2460466,2465686
313,32,256,0000100111001,0000000100000,2471378,2476047
314,32,256,0000100111010,0000000100000,2479086,2482409
315,32,256,0000100111011,0000000100000,2485532,2488793
316,34,256,0000100111100,0000000100010,2491797,2493718
317,32,256,0000100111101,0000000100000,2496741,2500974
318,64,256,0000100111110,0000001000000,2503995,2508106
319,64,256,0000100111111,0000001000000,2511338,2515318
320,64,256,0000101000000,0000001000000,2518349,2522095
321,64,256,0000101000001,0000001000000,2525198,2529191
322,64,256,0000101000010,0000001000000,2532283,2536366
323,64,256,0000101000011,0000001000000,2539407,2543631
324,64,256,0000101000100,0000001000000,2546551,2551183
325,64,256,0000101000101,0000001000000,2554114,2558627
326,64,256,0000101000110,0000001000000,2561187,2565122
327,64,256,0000101000111,0000001000000,2567895,2571819
328,64,256,0000101001000,0000001000000,2574399,2576292
329,64,256,0000101001001,0000001000000,2578862,2580755
330,64,256,0000101001010,0000001000000,2583315,2585248
331,64,256,0000101001011,0000001000000,2588009,2592103
332,64,256,0000101001100,0000001000000,2595096,2598495
333,64,256,0000101001101,0000001000000,2601495,2606007
334,64,256,0000101001110,0000001000000,2609018,2612512
335,64,256,0000101001111,0000001000000,2615511,2618476
336,64,256,0000101010000,0000001000000,2621477,2624427
337,64,256,0000101010001,0000001000000,2627010,2630376
338,64,256,0000101010010,0000001000000,2633375,2637579
339,64,256,0000101010011,0000001000000,2641939,2646255
340,64,256,0000101010100,0000001000000,2649506,2654330
341,64,256,0000101010101,0000001000000,2657003,2660725
342,64,256,0000101010110,0000001000000,2663747,2667240
343,64,256,0000101010111,0000001000000,2670799,2675052
344,64,256,0000101011000,0000001000000,2677733,2681952
345,64,256,0000101011001,0000001000000,2684712,2688914
346,64,256,0000101011010,0000001000000,2691626,2695898
347,64,256,0000101011011,0000001000000,2699150,2703494
348,64,256,0000101011100,0000001000000,2706055,2710500
349,64,256,0000101011101,0000001000000,2713858,2717711
350,64,256,0000101011110,0000001000000,2720755,2722646
351,64,256,0000101011111,0000001000000,2725667,2729280
352,66,256,0000101100000,0000001000010,2732019,2736156
353,66,256,0000101100001,0000001000010,2739398,2743578
354,64,256,0000101100010,0000001000000,2746592,2750485
355,64,256,0000101100011,0000001000000,2753058,2756413
356,66,256,0000101100100,0000001000010,2759416,2762687
357,64,256,0000101100101,0000001000000,2765729,2768794
358,72,256,0000101100110,0000001001000,2771816,2773708
359,64,256,0000101100111,0000001000000,2776698,2780050
360,66,256,0000101101000,0000001000010,2782638,2785598
361,72,256,0000101101001,0000001001000,2788617,2790504
362,64,256,0000101101010,0000001000000,2794355,2798146
363,64,256,0000101101011,0000001000000,2800908,2804439
364,66,256,0000101101100,0000001000010,2807011,2810703
365,64,256,0000101101101,0000001000000,2813714,2817087
366,64,256,0000101101110,0000001000000,2820126,2824180
367,64,256,0000101101111,0000001000000,2827181,2831070
368,66,256,0000101110000,0000001000010,2834105,2837999
369,66,256,0000101110001,0000001000010,2840782,2845053
370,64,256,0000101110010,0000001000000,2848071,2851356
