Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
190.0,Left,2.0,30.0,1326600,0.0,737.0,760.0,774.0,1838.0,2857.0,2902.0,3021.0,,,3847.0,0.0,1329695
191.0,Right,2.0,15.0,1332717,0.0,717.0,739.0,757.0,1821.0,2838.0,2885.0,3719.0,3742.0,3845.0,4864.0,0.0,1336839
192.0,Left,2.0,-7.5,1339884,0.0,737.0,761.0,778.0,1843.0,2859.0,2907.0,3503.0,3527.0,,4696.0,0.0,1343810
193.0,Right,2.0,-30.0,1346835,0.0,712.0,735.0,752.0,1819.0,2840.0,2886.0,3732.0,,,4558.0,0.0,1350649
194.0,Right,2.0,7.5,1353685,0.0,726.0,748.0,764.0,1827.0,2845.0,2893.0,3417.0,3439.0,3543.0,4558.0,0.0,1357487
195.0,Right,2.0,60.0,1360526,0.0,744.0,768.0,782.0,1844.0,2861.0,2904.0,3415.0,3438.0,3541.0,4562.0,0.0,1364335
196.0,Left,2.0,-15.0,1367355,0.0,717.0,742.0,759.0,1828.0,2845.0,2892.0,3250.0,3273.0,,4444.0,0.0,1371049
197.0,Right,2.0,15.0,1374094,0.0,726.0,749.0,761.0,1835.0,2855.0,2905.0,2887.0,2921.0,3019.0,4035.0,0.0,1377370
198.0,Left,2.0,-60.0,1380414,0.0,735.0,758.0,776.0,1841.0,2862.0,2906.0,3873.0,3896.0,,5067.0,0.0,1384717
199.0,Right,2.0,-15.0,1387721,0.0,702.0,724.0,735.0,1798.0,2817.0,2863.0,3351.0,,,4175.0,0.0,1391179
200.0,Right,2.0,-30.0,1394201,0.0,719.0,743.0,759.0,1821.0,2836.0,2885.0,4264.0,,,5091.0,0.0,1398574
