Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
186.0,Left,2.0,-7.5,1588885,0.0,701.0,724.0,741.0,1799.0,2817.0,2864.0,3887.0,3910.0,,5129.0,0.0,1593285
187.0,Left,2.0,7.5,1615237,0.0,694.0,19649.0,19671.0,20738.0,21756.0,21803.0,23486.0,,,24314.0,0.0,1619908
188.0,Left,2.0,-15.0,1627993,0.0,696.0,5801.0,5817.0,6879.0,7896.0,7942.0,8964.0,8987.0,,10205.0,0.0,1632400
189.0,DurationTime,2.0,30.0,1635393,0.0,690.0,714.0,730.0,1793.0,,,,,,2609.0,0.0,1637290
190.0,Right,2.0,-15.0,1640313,0.0,713.0,737.0,752.0,1817.0,2835.0,2879.0,3081.0,,,3907.0,0.0,1643474
191.0,Right,2.0,30.0,1647098,0.0,726.0,1331.0,1356.0,2417.0,3432.0,3481.0,5267.0,5290.0,5389.0,6406.0,0.0,1652169
192.0,Right,2.0,7.5,1655163,0.0,698.0,722.0,734.0,1801.0,2817.0,2865.0,3905.0,3928.0,4031.0,5046.0,0.0,1659486
193.0,Left,2.0,-7.5,1664568,0.0,697.0,2792.0,2816.0,3874.0,4890.0,4939.0,6092.0,6115.0,,7334.0,0.0,1669104
194.0,Left,2.0,-60.0,1672129,0.0,724.0,746.0,761.0,1823.0,2839.0,2886.0,3755.0,3779.0,,4998.0,0.0,1676411
195.0,Left,2.0,-30.0,1679402,0.0,694.0,716.0,726.0,1791.0,2803.0,2854.0,3692.0,3715.0,,4929.0,0.0,1683616
196.0,Left,2.0,15.0,1690740,0.0,701.0,4817.0,4839.0,5916.0,6932.0,6980.0,8423.0,,,9251.0,0.0,1695177
197.0,Right,2.0,60.0,1711591,0.0,698.0,14133.0,14153.0,15212.0,16233.0,16275.0,17505.0,17528.0,17631.0,18648.0,0.0,1716096
198.0,Left,2.0,-60.0,1725947,0.0,701.0,7566.0,7583.0,8643.0,9660.0,9707.0,10365.0,10388.0,,11605.0,0.0,1729981
