Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,StartTimeOnSet,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward,EndTimeOnSet
74.0,Right,2.0,-15.0,494281,0.0,695.0,719.0,732.0,1801.0,2818.0,2865.0,3398.0,,,4225.0,0.0,497783
75.0,Right,10.0,-15.0,500555,0.0,461.0,485.0,500.0,1568.0,2585.0,2635.0,2619.0,,,3451.0,0.0,503539
76.0,Right,2.0,30.0,506592,0.0,748.0,771.0,793.0,1851.0,2868.0,2915.0,4077.0,4100.0,4202.0,5222.0,0.0,511065
77.0,Right,10.0,7.5,513638,0.0,259.0,283.0,301.0,1369.0,2387.0,2431.0,3491.0,3514.0,3617.0,4635.0,0.0,518011
78.0,Right,10.0,60.0,520772,0.0,456.0,480.0,495.0,1564.0,2582.0,2629.0,3001.0,3025.0,3128.0,4140.0,0.0,524432
79.0,Right,10.0,-60.0,527013,0.0,266.0,289.0,303.0,1376.0,2394.0,2441.0,3159.0,,,3985.0,0.0,530705
80.0,Right,10.0,30.0,533656,0.0,277.0,672.0,687.0,1749.0,2769.0,2813.0,3479.0,3503.0,3603.0,4621.0,0.0,537609
81.0,Left,2.0,-60.0,540599,0.0,692.0,711.0,725.0,1787.0,2806.0,2853.0,2838.0,2866.0,,4076.0,0.0,543959
82.0,Right,10.0,15.0,546712,0.0,440.0,464.0,477.0,1552.0,2570.0,2616.0,2761.0,2785.0,2888.0,3905.0,0.0,550146
83.0,Right,2.0,15.0,553144,0.0,700.0,723.0,739.0,1797.0,2817.0,2861.0,3131.0,3154.0,3259.0,4273.0,0.0,556697
84.0,Right,2.0,60.0,559728,0.0,726.0,750.0,767.0,1825.0,2841.0,2888.0,3584.0,3609.0,3715.0,4729.0,0.0,563712
85.0,Left,2.0,-30.0,566713,0.0,702.0,726.0,742.0,1802.0,2821.0,2867.0,3516.0,3540.0,,4750.0,0.0,570735
86.0,Left,10.0,-30.0,573487,0.0,441.0,465.0,482.0,1552.0,2578.0,2624.0,3646.0,3669.0,,4880.0,0.0,577901
87.0,Right,2.0,15.0,580901,0.0,694.0,714.0,731.0,1798.0,2814.0,2862.0,3234.0,3257.0,3359.0,4375.0,0.0,584553
88.0,DurationTime,10.0,60.0,592424,0.0,468.0,5592.0,5608.0,6669.0,,,,,,7483.0,0.0,594316
89.0,DurationTime,10.0,60.0,597094,0.0,449.0,469.0,485.0,1566.0,,,,,,2380.0,0.0,598980
90.0,Right,2.0,-30.0,602020,0.0,693.0,766.0,781.0,1843.0,2860.0,2902.0,3813.0,,,4637.0,0.0,605892
91.0,Left,10.0,-60.0,608671,0.0,466.0,490.0,505.0,1584.0,2601.0,2649.0,3154.0,3178.0,,4388.0,0.0,612565
92.0,Right,10.0,-7.5,615347,0.0,471.0,494.0,511.0,1579.0,2596.0,2643.0,2850.0,,,3674.0,0.0,618519
93.0,Right,10.0,30.0,621091,0.0,259.0,282.0,299.0,1367.0,2385.0,2432.0,2787.0,2811.0,2912.0,3933.0,0.0,624735
94.0,Left,2.0,-15.0,631028,0.0,697.0,4001.0,4022.0,5090.0,6107.0,6153.0,6879.0,6902.0,,8113.0,0.0,635132
95.0,Left,2.0,-60.0,638152,0.0,720.0,743.0,757.0,1817.0,2834.0,2881.0,3382.0,3405.0,,4617.0,0.0,642051
96.0,Left,10.0,-30.0,644652,0.0,258.0,322.0,338.0,1397.0,2416.0,2461.0,3247.0,3271.0,,4483.0,0.0,648816
97.0,Right,2.0,60.0,651965,0.0,719.0,742.0,753.0,1820.0,2838.0,2884.0,3366.0,3390.0,3494.0,4513.0,0.0,655609
98.0,Right,10.0,15.0,658776,0.0,257.0,860.0,878.0,1946.0,2964.0,3011.0,3956.0,3980.0,4082.0,5100.0,0.0,663011
99.0,Right,10.0,60.0,734540,0.0,474.0,3887.0,3903.0,4971.0,5991.0,6035.0,6940.0,6963.0,7064.0,8082.0,0.0,738733
100.0,Left,10.0,-15.0,742684,0.0,257.0,1671.0,1688.0,2749.0,3766.0,3813.0,4304.0,4327.0,,5537.0,0.0,746550
101.0,Right,2.0,-7.5,749551,0.0,693.0,717.0,734.0,1798.0,2814.0,2862.0,3162.0,,,3989.0,0.0,752815
102.0,Left,2.0,7.5,755821,0.0,698.0,723.0,742.0,1800.0,2819.0,2862.0,3740.0,,,4564.0,0.0,759660
103.0,Right,10.0,7.5,762434,0.0,460.0,482.0,496.0,1572.0,2589.0,2638.0,3571.0,3594.0,3695.0,4714.0,0.0,766664
104.0,DurationTime,2.0,30.0,769661,0.0,696.0,718.0,737.0,1801.0,,,,,,2614.0,0.0,771583
105.0,DurationTime,2.0,30.0,775402,0.0,727.0,1532.0,1550.0,2608.0,,,,,,3421.0,0.0,777292
106.0,DurationTime,2.0,30.0,798037,0.0,723.0,18458.0,18478.0,19543.0,,,,,,20358.0,0.0,799926
107.0,DurationTime,2.0,30.0,837958,0.0,708.0,13803.0,13830.0,14888.0,,,,,,15703.0,0.0,839849
108.0,DurationTime,2.0,30.0,843790,0.0,727.0,1640.0,1656.0,2740.0,,,,,,3553.0,0.0,845683
109.0,DurationTime,2.0,30.0,848712,0.0,723.0,744.0,758.0,1829.0,,,,,,2642.0,0.0,850605
110.0,DurationTime,2.0,30.0,860094,0.0,687.0,7202.0,7219.0,8279.0,,,,,,9093.0,0.0,861978
111.0,DurationTime,2.0,30.0,934074,0.0,700.0,3983.0,4000.0,5062.0,,,,,,5875.0,0.0,935967
112.0,Left,2.0,30.0,943986,0.0,734.0,5740.0,5757.0,6818.0,7836.0,7883.0,7869.0,,,8696.0,0.0,946938
113.0,DurationTime,10.0,30.0,971602,0.0,446.0,469.0,479.0,1556.0,,,,,,2370.0,0.0,973495
114.0,DurationTime,2.0,7.5,977999,0.0,725.0,2208.0,2230.0,3289.0,,,,,,4103.0,0.0,979886
115.0,DurationTime,2.0,-7.5,992971,0.0,741.0,10797.0,10816.0,11876.0,,,,,,12690.0,0.0,994858
116.0,DurationTime,10.0,7.5,997638,0.0,470.0,494.0,511.0,1579.0,,,,,,2393.0,0.0,999532
117.0,DurationTime,10.0,-15.0,1213283,0.0,459.0,14955.0,14971.0,16036.0,,,,,,16852.0,0.0,1215187
118.0,DurationTime,10.0,60.0,1243034,0.0,473.0,3638.0,3656.0,4716.0,,,,,,5530.0,0.0,1244919
119.0,DurationTime,2.0,-60.0,1319665,0.0,719.0,7824.0,7838.0,8908.0,,,,,,9722.0,0.0,1321548
120.0,DurationTime,10.0,15.0,1327613,0.0,436.0,3759.0,3776.0,4858.0,,,,,,5672.0,0.0,1329500
